protein,query,helper,smiles,affinity
B2AR,3P0G,CHEMBL3797205,COc1cc(CCNC[C@@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4,13.0
B2AR,3P0G,CHEMBL3298692,CC(C)(C)OC(=O)NCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34)cc2)cc1,19.95
B2AR,3P0G,CHEMBL3298831,O[C@@H](CNCCc1ccc(Nc2ccc(OCCN3CCOCC3)cc2)cc1)c4ccc(O)c5NC(=O)C=Cc45,19.95
B2AR,4LDL,CHEMBL3798748,COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4,0.25
B2AR,4LDL,CHEMBL1221590,CC(C)(Cc1ccccc1)NC[C@H](O)c2ccc(O)c3NC(=O)Sc23,0.4
B2AR,4LDL,CHEMBL3800400,COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)C=Cc23)ccc1OCCCc4ccccc4,0.48
B2AR,4LDL,CHEMBL3800341,COc1cc(CCNCCc2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4,2.8
B2AR,4LDL,CHEMBL1094785,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3NC(=O)C=Cc23)cc1,3.19
B2AR,4LDL,CHEMBL38486,COC(=O)COc1ccc(C[C@@H](C)NC[C@H](O)c2cccc(Cl)c2)cc1,3.2
B2AR,4LDL,CHEMBL388570,C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c2cc(O)cc(O)c2,3.999
B2AR,4LDL,CHEMBL228992,COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,4.09
B2AR,4LDL,CHEMBL1800934,COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c3ccccc13,12.7
B2AR,4LDL,CHEMBL1800963,COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c3ccccc13,13.3
B2AR,4LDL,CHEMBL3800303,COc1cc(CCNC[C@H](O)c2ccc(O)c(O)c2)ccc1OCCCc3ccccc3,18.0
B2AR,4LDL,CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,23.0
B2AR,4LDL,CHEMBL228996,COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,26.0
B2AR,4LDL,CHEMBL3099659,CC[C@H](Cc1ccc(OC)cc1)NC[C@H](O)c2cc(O)cc(O)c2,35.7
B2AR,4LDL,CHEMBL1800936,CC[C@H](Cc1ccc(O)cc1)NC[C@H](O)c2cc(O)cc(O)c2,39.08
B2AR,4LDL,CHEMBL3799427,COc1cc(CCNC[C@@H](O)c2ccc(O)c(O)c2)ccc1OCCCc3ccccc3,47.0
B2AR,4LDL,CHEMBL228998,COc1ccc(C[C@@H](C)NC[C@@H](O)c2cc(O)cc(O)c2)cc1,90.99
B2AR,4LDL,CHEMBL229476,C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c2cc(O)cc(O)c2,183.0
B2AR,4LDL,CHEMBL3099663,CCC[C@H](Cc1ccc(OC)cc1)NC[C@H](O)c2cc(O)cc(O)c2,250.0
B2AR,4LDL,CHEMBL1800960,CC[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c2cc(O)cc(O)c2,293.76
B2AR,4LDO,CHEMBL3798748,COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4,0.25
B2AR,4LDO,CHEMBL1221804,CN(CCCNC[C@H](O)c1ccc(O)c2NC(=O)Sc12)c3ccccc3,0.3
B2AR,4LDO,CHEMBL1221590,CC(C)(Cc1ccccc1)NC[C@H](O)c2ccc(O)c3NC(=O)Sc23,0.4
B2AR,4LDO,CHEMBL3800400,COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)C=Cc23)ccc1OCCCc4ccccc4,0.48
B2AR,4LDO,CHEMBL3298987,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34)cc2)cc1c5ccccc5,1.0
B2AR,4LDO,CHEMBL1221541,C[C@@H](NC[C@H](O)c1ccc(O)c2NC(=O)Sc12)C3CCCCC3,1.0
B2AR,4LDO,CHEMBL1221589,O[C@@H](CNCCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,1.2
B2AR,4LDO,CHEMBL3298326,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34)cc2)cc1c5ccc(CN)cc5,1.259
B2AR,4LDO,CHEMBL3323668,CCCCc1cccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)c1,1.4
B2AR,4LDO,CHEMBL3298325,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34)cc2)cc1c5cccc(CN)c5,1.585
B2AR,4LDO,CHEMBL1221587,O[C@@H](CNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,1.8
B2AR,4LDO,CHEMBL1221636,O[C@@H](CNCCCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,1.8
B2AR,4LDO,CHEMBL1221543,CC(C)(C)CC(C)(C)NC[C@H](O)c1ccc(O)c2NC(=O)Sc12,1.9
B2AR,4LDO,CHEMBL1221637,C[C@@H](NC[C@H](O)c1ccc(O)c2NC(=O)Sc12)c3ccc4ccccc4c3,2.7
B2AR,4LDO,CHEMBL3800341,COc1cc(CCNCCc2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4,2.8
B2AR,4LDO,CHEMBL1221861,O[C@@H](CNCCSc1ccc(Cl)cc1)c2ccc(O)c3NC(=O)Sc23,3.0
B2AR,4LDO,CHEMBL3800303,COc1cc(CCNC[C@H](O)c2ccc(O)c(O)c2)ccc1OCCCc3ccccc3,18.0
B2AR,4LDO,CHEMBL3799427,COc1cc(CCNC[C@@H](O)c2ccc(O)c(O)c2)ccc1OCCCc3ccccc3,47.0
B2AR,4LDO,CHEMBL3797876,COc1ccccc1OCCNC[C@H](O)c2ccc(O)c(O)c2,97.0
B2AR,4LDO,CHEMBL3799593,COc1ccccc1OCCNC[C@@H](O)c2ccc(O)c(O)c2,850.0
BACE1,1M4H,CHEMBL439521,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cc(cc(c3)c4nn[nH]n4)c5nn[nH]n5,1.2
BACE1,1M4H,CHEMBL183546,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cc(cc(c3)C(=O)O)C(=O)O,3.9
BACE1,1M4H,CHEMBL181826,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)C(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O,4.7
BACE1,1M4H,CHEMBL381826,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)c4nn[nH]n4,4.8
BACE1,1M4H,CHEMBL205217,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cc(cc(c2)c3nn[nH]n3)c4nn[nH]n4,6.4
BACE1,1M4H,CHEMBL208060,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)c4noc(S)n4,6.4
BACE1,1M4H,CHEMBL380381,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)C1=C(F)C(=O)NC(=O)N1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)c4nn[nH]n4,6.5
BACE1,1M4H,CHEMBL205333,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)c4noc(O)n4,6.6
BACE1,1M4H,CHEMBL183494,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)C(=O)O,8.2
BACE1,1M4H,CHEMBL1094660,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cccc(c3)C4=NOC(=O)N4,10.0
BACE1,1M4H,CHEMBL1817745,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)C1=C(F)C(=O)NC(=O)N1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)NC3(CCCC3)c4ccccc4,11.6
BACE1,1M4H,CHEMBL189901,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)O,12.0
BACE1,1M4H,CHEMBL257587,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cc(Cl)cc(Cl)c3,14.0
BACE1,1M4H,CHEMBL191122,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,39.0
BACE1,1M4H,CHEMBL363783,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,40.0
BACE1,1M4H,CHEMBL288919,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O,55.0
BACE1,1M4H,CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc2ccncc2,82.0
BACE1,1M4H,CHEMBL211384,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)C,100.0
BACE1,1M4H,CHEMBL209795,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C,120.0
BACE1,1M4H,CHEMBL2047666,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)C1=C(F)C(=O)NC(=O)N1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)O,184.0
BACE1,2FDP,CHEMBL373533,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(I)c3,5.0
BACE1,2FDP,CHEMBL221597,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3,15.0
BACE1,2FDP,CHEMBL538636,CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)C(=O)C,19.0
BACE1,2FDP,CHEMBL540729,CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)\C(=N/O)\C,27.0
BACE1,2FDP,CHEMBL553571,CCCN(CCC)C(=O)c1cc(Sc2ccc(OC)cc2)cc(c1)C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)CNCc4cccc(OC)c4,30.0
BACE1,2FDP,CHEMBL42908,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](C)C(=O)NCC(C)C,30.0
BACE1,2FDP,CHEMBL555517,CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)\C(=N/OC)\C,42.0
BACE1,2FDP,CHEMBL42453,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NC[C@@H]3CC[C@H](CC3)C(=O)O,50.0
BACE1,2FDP,CHEMBL539465,CCCN(CCC)C(=O)c1cc(CCO)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3,53.0
BACE1,2FDP,CHEMBL265861,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H](C)C(=O)NCC(C)C,70.0
BACE1,2FDP,CHEMBL551980,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3,80.0
BACE1,2FDP,CHEMBL557554,CCCN(CCC)C(=O)c1cc(Oc2ccc(F)cc2)cc(c1)C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)CNCc4cccc(OC)c4,94.0
BACE1,2FDP,CHEMBL541736,CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)\C(=N/OCC=C)\C,120.0
BACE1,2FDP,CHEMBL221086,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3ccccc3,130.0
BACE1,2FDP,CHEMBL375540,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H](C)C(=O)NCC(C)C,130.0
BACE1,2FDP,CHEMBL555436,CCCN(CCC)C(=O)c1cc(cc(c1)S(=O)(=O)c2ccccc2)C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)CNCc4cccc(OC)c4,148.0
BACE1,2FDP,CHEMBL265862,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNC(C)(C)C(=O)NCC(C)C,200.0
BACE1,2FDP,CHEMBL254625,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc3cccc(I)c3,310.0
BACE1,2FDP,CHEMBL263260,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCC(=O)O,400.0
BACE1,2FDP,CHEMBL3400767,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc3ccccc3)C(=O)O,480.0
BACE1,2G94,CHEMBL439521,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3cc(cc(c3)c4nn[nH]n4)c5nn[nH]n5,1.2
BACE1,2G94,CHEMBL205217,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cc(cc(c2)c3nn[nH]n3)c4nn[nH]n4,6.4
BACE1,2G94,CHEMBL191129,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)C)C(C)C,10.0
BACE1,2G94,CHEMBL189901,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)O,12.0
BACE1,2G94,CHEMBL191344,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)C)C(C)C,25.0
BACE1,2G94,CHEMBL42908,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](C)C(=O)NCC(C)C,30.0
BACE1,2G94,CHEMBL191122,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,39.0
BACE1,2G94,CHEMBL387771,CC(C)C[C@H](NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c2ccccc2)N(C)S(=O)(=O)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NC(C)C,39.0
BACE1,2G94,CHEMBL363783,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,40.0
BACE1,2G94,CHEMBL288919,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O,55.0
BACE1,2G94,CHEMBL190010,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,60.0
BACE1,2G94,CHEMBL2047663,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)C1=C(F)C(=O)NC(=O)N1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(C)C)C(=O)O,82.0
BACE1,2G94,CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc2ccncc2,82.0
BACE1,2G94,CHEMBL211384,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)C,100.0
BACE1,2G94,CHEMBL209795,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C,120.0
BACE1,2G94,CHEMBL192836,CCCCNC(=O)[C@H](C)NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)C,185.0
BACE1,2G94,CHEMBL364446,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)O,190.0
BACE1,2G94,CHEMBL263260,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCC(=O)O,400.0
BACE1,2G94,CHEMBL509294,CC(C)C[C@H](NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c2ccc(F)cc2)N(C)S(=O)(=O)C)[C@@H](O)C[C@@H](C)C(=O)NCC3CCN(Cc4ccccc4)CC3,616.0
BACE1,2G94,CHEMBL187765,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CC(=O)C[C@H]1C(=O)N[C@@H](C)C(=O)O,720.0
BACE1,2P4J,CHEMBL403268,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c3cc(cc(c3)C(=O)N[C@H](C)c4ccccc4)N(C)S(=O)(=O)C)c1,0.4
BACE1,2P4J,CHEMBL2179131,CC(C)CNC(=O)[C@@H](NC[C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)C(=O)N[C@H](C)c3ccccc3)N(C)S(=O)(=O)C)[C@H](C)O,1.0
BACE1,2P4J,CHEMBL211563,CCC[C@H](NC[C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)C(=O)N[C@H](C)c3ccc(F)cc3)N(C)S(=O)(=O)C)C(=O)NCC(C)C,4.0
BACE1,2P4J,CHEMBL376277,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)N(C)S(=O)(=O)N(C)C)c4ccccc4,9.0
BACE1,2P4J,CHEMBL377625,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)N(C)S(=O)(=O)C)c4ccc(F)cc4,10.0
BACE1,2P4J,CHEMBL376072,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)C(=O)N[C@H](C)c3ccc(F)cc3)N(C)S(=O)(=O)C,15.0
BACE1,2P4J,CHEMBL378225,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)N(C)S(=O)(=O)C)c4ccccc4,15.0
BACE1,2P4J,CHEMBL266891,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)C)N(C)S(=O)(=O)C)c3ccc(F)cc3,15.0
BACE1,2P4J,CHEMBL225442,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN)N(C)S(=O)(=O)C)c3ccc(F)cc3,23.0
BACE1,2P4J,CHEMBL162970,CC(C)S(=O)(=O)N(C)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)C(=O)N[C@H](C)c4ccccc4,25.0
BACE1,2P4J,CHEMBL2442231,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C(=O)Nc3nnc(Br)s3)N(C)S(=O)(=O)C)c4ccccc4,26.0
BACE1,2P4J,CHEMBL502172,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CCN(Cc4ccccc4)CC3)N(C)S(=O)(=O)C)c5ccccc5,54.6
BACE1,2P4J,CHEMBL510269,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC3CCN(Cc4ccccc4)CC3)N(C)S(=O)(=O)C)c5ccccc5,98.7
BACE1,2P4J,CHEMBL572692,CO[C@@H](COCc1ccc(OC)cc1)C[C@H](O)[C@H](COc2cc(F)cc(F)c2)NC(=O)c3cc(cc(c3)C(=O)N[C@H](C)c4ccccc4)N(C)S(=O)(=O)C,140.0
BACE1,2P4J,CHEMBL498966,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC3CCN(Cc4ccccc4)CC3)N(C)S(=O)(=O)C)c5ccc(F)cc5,222.0
BACE1,2P4J,CHEMBL572773,CO[C@@H](COCc1ccccc1)C[C@H](O)[C@H](COc2cc(F)cc(F)c2)NC(=O)c3cc(cc(c3)C(=O)N[C@H](C)c4ccccc4)N(C)S(=O)(=O)C,240.0
BACE1,2P4J,CHEMBL380257,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@H](CO)Cc2ccccc2)N(C)S(=O)(=O)C)c3ccc(F)cc3,462.0
BACE1,2P4J,CHEMBL572772,CO[C@@H](COC(C)C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c2cc(cc(c2)C(=O)N[C@H](C)c3ccccc3)N(C)S(=O)(=O)C,480.0
BACE1,2P4J,CHEMBL509294,CC(C)C[C@H](NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c2ccc(F)cc2)N(C)S(=O)(=O)C)[C@@H](O)C[C@@H](C)C(=O)NCC3CCN(Cc4ccccc4)CC3,616.0
BACE1,2P4J,CHEMBL502647,C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CCN(Cc4ccccc4)CC3)N(C)S(=O)(=O)C)c5ccc(F)cc5,771.0
BACE1,2QMG,CHEMBL403727,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CN3)Oc4ccccc4,3.0
BACE1,2QMG,CHEMBL257645,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CCN3)OCCOC,4.0
BACE1,2QMG,CHEMBL373533,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(I)c3,5.0
BACE1,2QMG,CHEMBL270359,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CN3)OCc4ccccc4,5.0
BACE1,2QMG,CHEMBL404078,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CCN3)OCC4CC4,6.0
BACE1,2QMG,CHEMBL399979,CCCCO[C@H]1CCN[C@H](C1)[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c3cc(C)cc(c3)C(=O)N(CCC)CCC,7.0
BACE1,2QMG,CHEMBL257278,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CCN3)OCC,8.0
BACE1,2QMG,CHEMBL402276,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3C[C@H](CCN3)OCC4CCCCC4,12.0
